Tew Chew 	0 	3.5 	1
Hoe Chiang 	0 	4.5 	0
Bukit Merah 	0 	5.0 	0
Telok Blangah 	0 	6.0 	0
Third Lok Yang 	0 	4.0 	0
Duku 	0 	4.0 	0
Payah 	1 	5.0 	0
Lichi 	0 	5.0 	0
Pakis 	1 	5.0 	0
Durham 	0 	6.0 	0
Sit Wah 	0 	3.0 	0
Istana 	0 	6.0 	0
Marang 	0 	6.0 	0
Bo Seng 	0 	3.0 	0
Office 	0 	6.0 	1
Mount Echo 	0 	4.5 	1
Lilac 	0 	5.0 	1
Tanah Merah Kechil 	0 	5.33333333333 	0
Kampong Eunos 	0 	6.0 	0
Royal 	0 	5.0 	1
Hua Guan 	0 	3.5 	0
Merbok 	0 	6.0 	0
Sian Tuan 	0 	4.0 	0
Still 	0 	5.0 	1
Clunny 	0 	6.0 	0
MacTaggart 	0 	10.0 	0
Oldham 	0 	6.0 	0
Calshot 	0 	7.0 	0
Pillai 	0 	6.0 	0
Pisang Hijau 	1 	5.5 	0
Lada Hitam 	1 	4.5 	0
Mengkudu 	1 	8.0 	0
Coronation 	0 	10.0 	1
Gulega 	0 	6.0 	0
Bukit Batok 	0 	5.0 	0
Tekad 	1 	5.0 	0
Talma 	0 	5.0 	1
Wan Shih 	0 	3.5 	0
Kreta Ayer 	0 	4.5 	0
Kaki Bukit 	0 	4.5 	0
Berkshire 	0 	9.0 	0
Jurong Kechil 	1 	6.0 	0
Strathmore 	0 	10.0 	0
Lebat Daun 	1 	4.5 	0
Simei 	0 	5.0 	0
Pinang 	1 	6.0 	1
Nim 	0 	3.0 	1
Chuan 	0 	5.0 	0
Sam Kongsi 	1 	4.5 	0
Pasu 	1 	4.0 	0
Sakra 	0 	5.0 	0
Bukit Sedap 	0 	5.0 	0
Piala 	1 	5.0 	0
Campbell 	0 	8.0 	0
Lornie 	0 	6.0 	0
Ulu Sembawang 	1 	6.0 	0
Evelyn 	0 	6.0 	0
Countryside 	0 	11.0 	1
Bishan 	0 	6.0 	0
Kebasi 	1 	6.0 	0
Pearl 	0 	5.0 	1
Ketumbit 	1 	8.0 	0
Telawi 	1 	6.0 	0
Foo Kim Lin 	0 	3.0 	0
Geylang 	1 	7.0 	0
Dempsey 	0 	7.0 	0
Remaja 	1 	6.0 	0
Telok 	1 	5.0 	0
Angklong 	0 	8.0 	0
Philip 	0 	6.0 	0
Kelabu Asap 	1 	5.0 	0
Pegu 	0 	4.0 	0
Smith 	0 	5.0 	1
Gambir 	0 	6.0 	1
Soon Lee 	0 	3.5 	1
Raffles Institution 	0 	9.0 	1
Teo Hong 	0 	3.5 	0
Ming Teck 	0 	4.0 	0
Choa Chu Kang 	0 	3.66666666667 	0
Emas Urai 	1 	4.0 	0
Saudara Ku 	1 	4.5 	0
Mariam 	1 	6.0 	0
Oak 	0 	3.0 	1
Perak 	0 	5.0 	0
Yung An 	0 	3.0 	0
Dafne 	0 	5.0 	0
Kesudian 	1 	8.0 	0
St. Margaret's 	0 	6.5 	0
Vanda 	0 	5.0 	1
Tanjong Rhu 	0 	5.0 	0
Sinar Bintang 	1 	6.0 	0
MacAlister 	0 	10.0 	0
Pari Unak 	1 	4.0 	0
Chwee Chian 	0 	5.0 	0
Wajek 	0 	5.0 	0
Buona 	0 	5.0 	0
Enggor 	0 	6.0 	0
Main 	0 	4.0 	1
Carver 	0 	6.0 	1
Gymkhana 	0 	8.0 	1
Mendong 	1 	7.0 	0
Summer 	0 	6.0 	1
Figaro 	0 	6.0 	0
Bath 	0 	4.0 	1
Sea 	0 	3.0 	1
Conway 	0 	6.0 	0
Gek Poh 	0 	3.0 	0
Silosa 	0 	6.0 	0
Thomson Hills 	0 	6.0 	0
Keli 	1 	4.0 	0
Tanah Merah Besar 	0 	5.0 	0
Aliwal 	0 	6.0 	0
Larkhill 	0 	8.0 	0
Allamanda 	0 	9.0 	1
Cavenagh 	0 	8.0 	0
Balestier 	0 	9.0 	0
Rama Rama 	1 	4.0 	0
Northumberland 	0 	14.0 	0
Cypress 	0 	7.0 	1
Gotong Royong 	1 	6.0 	0
Sarina 	1 	6.0 	0
