Fulton 	0 	6.0 	0
Pasar Baru 	1 	4.5 	0
Worcester 	0 	9.0 	1
Cashin 	0 	6.0 	0
Hon Sui Sen 	0 	3.0 	0
Dalhousie 	0 	9.0 	0
Anderson 	0 	8.0 	0
Ayam Katek 	1 	4.5 	0
Orchard Spring 	0 	6.5 	1
Hu Ching 	0 	3.5 	0
Woolwich 	0 	8.0 	0
Lemon 	0 	5.0 	1
Selamat 	1 	7.0 	0
Ilmu 	1 	4.0 	0
Hongkong 	0 	8.0 	0
Swan Lake 	0 	4.0 	1
Sing 	0 	4.0 	1
Genting 	0 	7.0 	0
Simon 	0 	5.0 	0
Bukit Tinggi 	0 	5.5 	0
Pokok Serunai 	1 	6.0 	0
Tu Fu 	0 	2.0 	0
Mistri 	0 	6.0 	0
Bintang Tiga 	1 	5.5 	0
Kupang 	1 	6.0 	0
Orchard 	0 	7.0 	1
Dickson 	0 	7.0 	0
Isnin 	1 	5.0 	0
Harding 	0 	7.0 	0
Middle 	0 	6.0 	1
Venus 	0 	5.0 	1
Pelangi 	1 	7.0 	0
Cactus 	0 	6.0 	1
Lokam 	1 	5.0 	0
Greenridge 	0 	10.0 	0
Marsiling 	0 	9.0 	0
Kampong Ampat 	0 	6.0 	0
Sandilands 	0 	10.0 	0
River 	0 	5.0 	1
Ruby 	0 	4.0 	1
Mount Sophia 	0 	5.5 	1
New Market 	0 	4.5 	1
Gladiola 	0 	8.0 	1
Circus 	0 	6.0 	1
Parkstone 	0 	9.0 	0
Cross 	0 	5.0 	1
Brighton 	0 	8.0 	0
Playfair 	0 	8.0 	0
Belibas 	1 	7.0 	0
Galistan 	0 	8.0 	0
Tech 	0 	4.0 	0
Mangis 	0 	6.0 	0
Mar Thoma 	0 	4.0 	0
Libra 	0 	5.0 	1
International Business 	0 	10.5 	1
Elite 	0 	5.0 	1
