Avon 	0	4	0
Bird 	0	4	1
Suffolk 	0	7	0
Elias 	0	5	0
Hussein 	1	7	0
Fullerton 	0	9	0
Wimborne 	0	8	0
Rebecca 	0	7	0
Thomson 	0	7	0
Teck Chye 	0	4	0
Fir 	0	3	1
Murray 	0	6	1
Ayer Molek 	1	4.5	0
Usaha 	1	5	0
Binchang 	0	8	0
Tham Soong 	0	4.5	0
Maria 	0	5	1
Hindhede 	0	8	0
Boon Teck 	0	4	0
Harlyn 	0	6	0
Tamarind 	0	8	1
Sunbird 	0	7	1
Clemenceau 	0	10	0
Hornchurch 	0	10	0
Kelulut 	0	7	0
Ava 	0	3	1
Jamal 	1	5	0
Mesin 	1	5	0
Palm 	0	4	1
Siantan 	1	7	0
Ford 	0	4	1
University 	0	10	1
Ampas 	1	5	0
Park Villas 	0	5	1
Songket 	1	7	0
Terang Bulan 	0	5.5	0
Leicester 	0	9	0
Bencoolen 	0	9	0
Sukachita 	1	9	0
Rienzi 	0	6	0
Berseh 	1	6	0
Gemmill 	0	7	0
Beng Wan 	0	3.5	0
Seletar 	0	7	0
Lembah Kallang 	1	6.5	0
Bras Basah 	0	4.5	0
Kilang Barat 	1	5.5	0
Carlisle 	0	8	0
Lowland 	0	7	1
Marlene 	0	7	0
Warwick 	0	7	0
Lower Delta 	0	5	1
Malan 	0	5	0
Pemimpin 	0	8	0
Glasgow 	0	7	0
Faculty 	0	7	1
St. Michael's 	0	6	0
Jellicoe 	0	8	0
Bingka 	1	6	0
Jitong 	1	6	0
Students 	0	8	1
Stagmont 	0	8	0
Lembah Bedok 	1	5.5	0
Seh Chuan 	1	4	0
Ayer Rajah 	0	4.5	0
Caldecott 	0	9	0
Wishart 	0	7	0
Lam Huat 	1	3.5	0
Ridgewood 	0	9	0
Peck Hay 	0	3.5	1
Muswell 	0	7	0
Tarum 	1	5	0
Bilal 	1	5	0
Gibraltar 	0	9	0
Mat Jambol 	1	4.5	0
Hemmant 	0	7	0
Malu-Malu 	1	9	0
Yung Ho 	0	3	0
Pelepah 	1	7	0
Binjai 	0	6	0
Bedford 	0	7	0
Cranwell 	0	8	0
Lily 	0	4	1
Seah Im 	0	3	0
Cottesmore 	0	10	0
Thong Bee 	0	4	1
Purvis 	0	6	0
Angsa 	1	5	0
Chay Yan 	0	3.5	0
Jetty 	0	5	1
Fernwood 	0	8	0
Morse 	0	5	1
Dido 	0	4	1
Berseri 	1	7	0
Sommerville 	0	11	0
Henderson 	0	9	0
Chermat 	1	7	0
Tenang 	1	6	0
Kilat 	1	5	0
Heng Mui Keng 	0	3.6666666667	0
Sappan 	1	6	1
Sedap 	1	5	0
Limau Manis 	1	5	0
Bodmin 	0	6	0
Kemaman 	1	7	0
Pasir Ris 	0	4	0
Garlick 	0	7	0
Island Club 	0	5	1
Boon Lay 	0	3.5	1
Chancery 	0	8	1
Fan Yoong 	0	4	0
Bedok 	0	5	0
Teachers' Housing 	0	8	0
Chestnut 	0	8	1
Piring 	1	6	0
Second Chin Bee 	0	4.3333333333	1
Chermai 	1	7	0
Niven 	0	5	0
Fairy Point 	0	5	1
Jambu Batu 	1	4.5	0
Nutmeg 	0	6	1
Bowmont 	0	7	0
Valley 	0	6	1
Punai 	1	5	0
Anchorvale 	0	10	0
Farnborough 	0	11	0
Bayshore 	0	8	0
Chempaka Kuning 	1	7	0
